2.200440088017603193e+04,-6.799173310893252158e-05,-3.737369622440856604e-02,-1.989461313772907664e-02,0.000000000000000000e+00,6.109319568287566865e-02,3.077174140276667941e-02,0.000000000000000000e+00,4.354741607423716210e-06,2.332285702579925456e-06,0.000000000000000000e+00,4.795336674696757950e-01,-7.326703814999409037e-01,0.000000000000000000e+00,-3.339362938551352356e-01,6.630172685877367966e-01,0.000000000000000000e+00,-5.952422020321612278e-05,8.970652850587716221e-05,0.000000000000000000e+00
2.400480096019203484e+04,-6.799168650370458462e-05,-3.626075661524347238e-02,-2.150003350401513691e-02,0.000000000000000000e+00,6.033225896150837958e-02,3.223819913590095926e-02,0.000000000000000000e+00,4.216478818459901854e-06,2.528738991317306288e-06,0.000000000000000000e+00,5.204845663722544868e-01,-7.096465903057188607e-01,0.000000000000000000e+00,-3.498505061389907689e-01,6.547591298796359149e-01,0.000000000000000000e+00,-6.470965499101217241e-05,8.678553468745172055e-05,0.000000000000000000e+00
2.600520104020803774e+04,-6.799163530049349351e-05,-3.505749112630827946e-02,-2.305188690824133690e-02,0.000000000000000000e+00,5.953612981477431759e-02,3.368585212520857491e-02,0.000000000000000000e+00,4.066779187052252364e-06,2.718393006025426583e-06,0.000000000000000000e+00,5.606896310412461393e-01,-6.845277713845686618e-01,0.000000000000000000e+00,-3.655606265053119586e-01,6.461191022052803490e-01,0.000000000000000000e+00,-6.979995248023957777e-05,8.359575036622887072e-05,0.000000000000000000e+00
2.800560112022404428e+04,-6.799157926895405923e-05,-3.376565436201436898e-02,-2.454548909444481328e-02,0.000000000000000000e+00,5.870527267907921926e-02,3.511385602874272926e-02,0.000000000000000000e+00,3.905866654770075458e-06,2.900646682917616578e-06,0.000000000000000000e+00,6.000625585143979368e-01,-6.572943880113274462e-01,0.000000000000000000e+00,-3.810574907183951199e-01,6.371022277835858283e-01,0.000000000000000000e+00,-7.478398679621615691e-05,8.013459921139713725e-05,0.000000000000000000e+00
3.000600120024004354e+04,-6.799151815757574523e-05,-3.238719970330628667e-02,-2.597611237816662560e-02,0.000000000000000000e+00,5.784017224873138491e-02,3.652137797152514576e-02,0.000000000000000000e+00,3.733990795645692281e-06,3.074893229143556720e-06,0.000000000000000000e+00,6.385109027091318001e-01,-6.279270451208553983e-01,0.000000000000000000e+00,-3.963320590209502003e-01,6.277137687502351016e-01,0.000000000000000000e+00,-7.964983381408560304e-05,7.639952149269892980e-05,0.000000000000000000e+00
3.200640128025604645e+04,-6.799145169323676211e-05,-3.092429362794651623e-02,-2.733898652191735570e-02,0.000000000000000000e+00,5.694133319302989438e-02,3.790759703158968347e-02,0.000000000000000000e+00,3.551428676923935326e-06,3.240520232462904621e-06,0.000000000000000000e+00,6.759354886953786723e-01,-5.964070094428705060e-01,0.000000000000000000e+00,-4.113754214052017799e-01,6.179592040888169935e-01,0.000000000000000000e+00,-8.438469510169199566e-05,7.238804160726641844e-05,0.000000000000000000e+00
3.400680136027204571e+04,-6.799137958093839744e-05,-2.937933134876966404e-02,-2.862930086504852922e-02,0.000000000000000000e+00,5.600927986170523704e-02,3.927170471905532673e-02,0.000000000000000000e+00,3.358486890949250548e-06,3.396909933769465022e-06,0.000000000000000000e+00,7.122298149335689610e-01,-5.627168190502853662e-01,0.000000000000000000e+00,-4.261788028084552149e-01,6.078442264357668545e-01,0.000000000000000000e+00,-8.897482030121157915e-05,6.809784721136670331e-05,0.000000000000000000e+00
3.600720144028805225e+04,-6.799130150379315734e-05,-2.775495379090697073e-02,-2.984220792075239007e-02,0.000000000000000000e+00,5.504455597888376767e-02,4.061290544794966123e-02,0.000000000000000000e+00,3.155503760914492967e-06,3.543439690074818432e-06,0.000000000000000000e+00,7.472794490865561912e-01,-5.268409949064066788e-01,0.000000000000000000e+00,-4.407335682301262714e-01,5.973747387609151804e-01,0.000000000000000000e+00,-9.340542867746095103e-05,6.352688159034193473e-05,0.000000000000000000e+00
3.800760152030405152e+04,-6.799121712336162805e-05,-2.605406591405475675e-02,-3.097282868227770047e-02,0.000000000000000000e+00,5.404772432575422753e-02,4.193041700050809117e-02,0.000000000000000000e+00,2.942851721258169621e-06,3.679482659371247315e-06,0.000000000000000000e+00,7.809614253073212664e-01,-4.887668682031431899e-01,0.000000000000000000e+00,-4.550312277672757810e-01,5.865568509255131291e-01,0.000000000000000000e+00,-9.766063085838987026e-05,5.867345105664318624e-05,0.000000000000000000e+00
4.000800160032005806e+04,-6.799112608045095019e-05,-2.427985636527037194e-02,-3.201625991240996533e-02,0.000000000000000000e+00,5.301936641212069701e-02,4.322347098367820828e-02,0.000000000000000000e+00,2.720939870824728521e-06,3.804408742941534402e-06,0.000000000000000000e+00,8.131436537158506228e-01,-4.484855383923049832e-01,0.000000000000000000e+00,-4.690634415657354839e-01,5.753968761196628368e-01,0.000000000000000000e+00,-1.017233521581423298e-04,5.353634930990169985e-05,0.000000000000000000e+00
4.200840168033605732e+04,-6.799102799651373773e-05,-2.243581842028169113e-02,-3.296758372450769858e-02,0.000000000000000000e+00,5.196008213703329909e-02,4.449131327756311594e-02,0.000000000000000000e+00,2.490216693333873483e-06,3.917585825127202450e-06,0.000000000000000000e+00,8.436843561914725287e-01,-4.059929777315326449e-01,0.000000000000000000e+00,-4.828220246839581287e-01,5.639013271811387229e-01,0.000000000000000000e+00,-1.055752593159877279e-04,4.811500081230553420e-05,0.000000000000000000e+00
4.400880176035205659e+04,-6.799092247581416484e-05,-2.052577213545943649e-02,-3.382187979935494943e-02,0.000000000000000000e+00,5.087048943869380141e-02,4.573320447554204277e-02,0.000000000000000000e+00,2.251172935054000375e-06,4.018381355234640573e-06,0.000000000000000000e+00,8.724315467050253181e-01,-3.612912987681400900e-01,0.000000000000000000e+00,-4.962989518667700328e-01,5.520769127976379309e-01,0.000000000000000000e+00,-1.091966930162629361e-04,4.240962531064235695e-05,0.000000000000000000e+00
4.600920184036806313e+04,-6.799080910855723084e-05,-1.855388758681032063e-02,-3.457424061889967370e-02,0.000000000000000000e+00,4.975122393383996783e-02,4.694842031581115266e-02,0.000000000000000000e+00,2.004344623632119302e-06,4.106164321035575623e-06,0.000000000000000000e+00,8.992225792770067727e-01,-3.143902012995555273e-01,0.000000000000000000e+00,-5.094863622262539860e-01,5.399305335945540074e-01,0.000000000000000000e+00,-1.125666091854174623e-04,3.642142565134522770e-05,0.000000000000000000e+00
4.800960192038406240e+04,-6.799068747521268047e-05,-1.652470901482914686e-02,-3.521979013428429978e-02,0.000000000000000000e+00,4.860293854681817238e-02,4.813625210409201716e-02,0.000000000000000000e+00,1.750316204567787268e-06,4.180307668033986237e-06,0.000000000000000000e+00,9.238837923369563887e-01,-2.653086147596957489e-01,0.000000000000000000e+00,-5.223765638270373435e-01,5.274692781104131090e-01,0.000000000000000000e+00,-1.156625328005719773e-04,3.015280095839323318e-05,0.000000000000000000e+00
5.001000200040006894e+04,-6.799055715229721669e-05,-1.444317962291049792e-02,-3.575370631957654893e-02,0.000000000000000000e+00,4.742630312856012387e-02,4.929600712726039252e-02,0.000000000000000000e+00,1.489723762586436819e-06,4.240191223084228641e-06,0.000000000000000000e+00,9.462302848106264319e-01,-2.140765504100375360e-01,0.000000000000000000e+00,-5.349620381733094510e-01,5.147004186621624289e-01,0.000000000000000000e+00,-1.184605287942138617e-04,2.360758704009331373e-05,0.000000000000000000e+00
5.201040208041606820e+04,-6.799041771991335141e-05,-1.231466669034823359e-02,-3.617124809172680977e-02,0.000000000000000000e+00,4.622200406568535008e-02,5.042700905765233610e-02,0.000000000000000000e+00,1.223258283919301138e-06,4.285205184723955912e-06,0.000000000000000000e+00,9.660658666618787693e-01,-1.607371748207167828e-01,0.000000000000000000e+00,-5.472354445949426660e-01,5.016314071025417265e-01,0.000000000000000000e+00,-1.209351956000580486e-04,1.679132551526583026e-05,0.000000000000000000e+00
5.401080216043206747e+04,-6.799026877137129320e-05,-1.014498655693093013e-02,-3.646778709812671659e-02,0.000000000000000000e+00,4.499074387995673913e-02,5.152859834781035875e-02,0.000000000000000000e+00,9.516689019975997056e-07,4.314754245291064774e-06,0.000000000000000000e+00,9.831832347787133886e-01,-1.053491114997578137e-01,0.000000000000000000e+00,-5.591896245301407609e-01,4.882698704718114735e-01,0.000000000000000000e+00,-1.230596879444082424e-04,9.711562548844838703e-06,0.000000000000000000e+00
5.601120224044808128e+04,-6.799010992524139941e-05,-7.940428913265651714e-03,-3.663884488134590278e-02,0.000000000000000000e+00,4.373324081832248578e-02,5.260013261543674407e-02,0.000000000000000000e+00,6.757660531220365345e-07,4.328262410958307177e-06,0.000000000000000000e+00,9.973644338231976159e-01,-4.798897068873662908e-02,0.000000000000000000e+00,-5.708176057020866168e-01,4.746236065461514886e-01,0.000000000000000000e+00,-1.248057766203602200e-04,2.378177199249626468e-06,0.000000000000000000e+00
5.801160232046408055e+04,-6.798994084018661756e-05,-5.707779688310044008e-03,-3.668013592066911299e-02,0.000000000000000000e+00,4.245022843378279398e-02,5.364098701832692440e-02,0.000000000000000000e+00,3.964244501555353078e-07,4.325178584527292337e-06,0.000000000000000000e+00,1.008381670620593029e+00,1.124590224509810187e-02,0.000000000000000000e+00,-5.821126061871129131e-01,4.607005792850795700e-01,0.000000000000000000e+00,-1.261439541444171232e-04,-5.196261864461765367e-06,0.000000000000000000e+00
6.001200240048007981e+04,-6.798976123290726456e-05,-3.454341663213944362e-03,-3.658761701519934462e-02,0.000000000000000000e+00,4.114245515732579267e-02,5.465055461906062617e-02,0.000000000000000000e+00,1.145857612139078321e-07,4.304982971299900092e-06,0.000000000000000000e+00,1.015998559303900484e+00,7.223448229516853114e-02,0.000000000000000000e+00,-5.930680383719673099e-01,4.465089141802772721e-01,0.000000000000000000e+00,-1.270435963164859598e-04,-1.299611419242188317e-05,0.000000000000000000e+00
6.201240248049608635e+04,-6.798957089947263671e-05,-1.187951759983800308e-03,-3.635754340552374564e-02,0.000000000000000000e+00,3.981068386118189611e-02,5.562824673923429109e-02,0.000000000000000000e+00,-1.687391431071720900e-07,4.267194359550267291e-06,0.000000000000000000e+00,1.019971881966144300e+00,1.348289634323646125e-01,0.000000000000000000e+00,-6.036775127977922484e-01,4.320568935082459983e-01,0.000000000000000000e+00,-1.274731906822429623e-04,-2.100226502482174969e-05,0.000000000000000000e+00
6.401280256051208562e+04,-6.798936974021261106e-05,1.083006241710774949e-03,-3.598653192108898502e-02,0.000000000000000000e+00,3.845569141365146743e-02,5.657349330302319235e-02,0.000000000000000000e+00,-4.524685357624074809e-07,4.211378312864266812e-06,0.000000000000000000e+00,1.020053954910553839e+00,1.988515607240722294e-01,0.000000000000000000e+00,-6.139348418884892356e-01,4.173529514892537207e-01,0.000000000000000000e+00,-1.274006435895867957e-04,-2.919171023875245625e-05,0.000000000000000000e+00
6.601320264052809216e+04,-6.798915778817594664e-05,3.349595009655233126e-03,-3.547163127846641312e-02,0.000000000000000000e+00,3.707826822576561904e-02,5.748574316986770905e-02,0.000000000000000000e+00,-7.354489607329023752e-07,4.137156290593830670e-06,0.000000000000000000e+00,1.015995692288637731e+00,2.640913020693600455e-01,0.000000000000000000e+00,-6.238340435611815504e-01,4.024056693550712716e-01,0.000000000000000000e+00,-1.267936777515007725e-04,-3.753713994671509485e-05,0.000000000000000000e+00
6.801360272054407687e+04,-6.798893524092112508e-05,5.602324637754273542e-03,-3.481039943128882985e-02,0.000000000000000000e+00,3.567921779004497307e-02,5.836446445608343275e-02,0.000000000000000000e+00,-1.016455356293848196e-06,4.044215683551378211e-06,0.000000000000000000e+00,1.007550455173311432e+00,3.303009259719499879e-01,0.000000000000000000e+00,-6.333693447165410495e-01,3.872237703280408949e-01,0.000000000000000000e+00,-1.256203317419065486e-04,-4.600653585575958530e-05,0.000000000000000000e+00
7.001400280056009069e+04,-6.798870249507221839e-05,7.831163135155073257e-03,-3.400098757615208772e-02,0.000000000000000000e+00,3.425935621162633227e-02,5.920914484520074794e-02,0.000000000000000000e+00,-1.294192412466562091e-06,3.932320713592000315e-06,0.000000000000000000e+00,9.944787627851439105e-01,3.971940360665797698e-01,0.000000000000000000e+00,-6.425351846067840489e-01,3.718161145140693180e-01,0.000000000000000000e+00,-1.238495713808275393e-04,-5.456280194681050941e-05,0.000000000000000000e+00
7.201440288057608996e+04,-6.798846018264830828e-05,1.002555841227086540e-02,-3.304223004260511964e-02,0.000000000000000000e+00,3.281951173203176420e-02,6.001929188684514138e-02,0.000000000000000000e+00,-1.567297420453048460e-06,3.801324096912531553e-06,0.000000000000000000e+00,9.765539212894299714e-01,4.644427000733001298e-01,0.000000000000000000e+00,-6.513262180791938860e-01,3.561916937121942794e-01,0.000000000000000000e+00,-1.214520202008664672e-04,-6.316345283018681852e-05,0.000000000000000000e+00
7.401480296059210377e+04,-6.798820920765364251e-05,1.217447383899629247e-02,-3.193373883588358775e-02,0.000000000000000000e+00,3.136052424585957649e-02,6.079443328397572677e-02,0.000000000000000000e+00,-1.834344883382062924e-06,3.651179311267774958e-06,0.000000000000000000e+00,9.535685918827271346e-01,5.316757181812568067e-01,0.000000000000000000e+00,-6.597373186930669542e-01,3.403596261434427839e-01,0.000000000000000000e+00,-1.184008118136106838e-04,-7.176038897753899846e-05,0.000000000000000000e+00
7.601520304060808849e+04,-6.798795078082544717e-05,1.426643944849152051e-02,-3.067600106104786603e-02,0.000000000000000000e+00,2.988324481068107760e-02,6.153411716830531342e-02,0.000000000000000000e+00,-2.093853157447240797e-06,3.481953237224854171e-06,0.000000000000000000e+00,9.253422716499101197e-01,5.984778200768663403e-01,0.000000000000000000e+00,-6.677635817080290748e-01,3.243291511017792339e-01,0.000000000000000000e+00,-1.146725607344118949e-04,-8.029979247056194861e-05,0.000000000000000000e+00
7.801560312062410230e+04,-6.798768644981471345e-05,1.628962073311529882e-02,-2.927047684863299040e-02,0.000000000000000000e+00,2.838853515043177761e-02,6.223791236373198144e-02,0.000000000000000000e+00,-2.344293376062488851e-06,3.293838864599908194e-06,0.000000000000000000e+00,8.917295965248660528e-01,6.643900761397759647e-01,0.000000000000000000e+00,-6.754003269417133692e-01,3.081096235300391784e-01,0.000000000000000000e+00,-1.102484398990106427e-04,-8.872218032109842095e-05,0.000000000000000000e+00
8.001600320064010157e+04,-6.798741812148753161e-05,1.823190669163480757e-02,-2.771969474887889251e-02,0.000000000000000000e+00,2.687726715258978091e-02,6.290540863761831525e-02,0.000000000000000000e+00,-2.584100872354940843e-06,3.087167670471328195e-06,0.000000000000000000e+00,8.526292956517529387e-01,7.289118206761984187e-01,0.000000000000000000e+00,-6.826431014948419751e-01,2.917105085238557716e-01,0.000000000000000000e+00,-1.051153427185551402e-04,-9.696265401951160046e-05,0.000000000000000000e+00
8.201640328065610083e+04,-6.798714807258366571e-05,2.008101830520143266e-02,-2.602734090280962517e-02,0.000000000000000000e+00,2.535032235943875112e-02,6.353621693976181650e-02,0.000000000000000000e+00,-2.811689252809813141e-06,2.862421189666109678e-06,0.000000000000000000e+00,8.079935326611985547e-01,7.915043764304271479e-01,0.000000000000000000e+00,-6.894876823418042422e-01,2.751413757667162119e-01,0.000000000000000000e+00,-9.926709534867280164e-05,-1.049513828483819626e-04,0.000000000000000000e+00
8.401680336067210010e+04,-6.798687894476856659e-05,2.182463791800511380e-02,-2.419833768870795210e-02,0.000000000000000000e+00,2.380859145371679725e-02,6.412996962890647745e-02,0.000000000000000000e+00,-3.025467183832498018e-06,2.620241219487444212e-06,0.000000000000000000e+00,7.578372668299671044e-01,8.515968327193300658e-01,0.000000000000000000e+00,-6.959300787848831105e-01,2.584118938994299786e-01,0.000000000000000000e+00,-9.270567154008010945e-05,-1.126143537103025056e-04,0.000000000000000000e+00
8.601720344068811391e+04,-6.798661372029677361e-05,2.345055906602567727e-02,-2.223890705233282084e-02,0.000000000000000000e+00,2.225297373895671060e-02,6.468632068665368384e-02,0.000000000000000000e+00,-3.223857831976217950e-06,2.361438036834669096e-06,0.000000000000000000e+00,7.022471641502500139e-01,9.085940579031450692e-01,0.000000000000000000e+00,-7.019665347703462066e-01,2.415318248274472002e-01,0.000000000000000000e+00,-8.544234907858334026e-05,-1.198744109223739117e-04,0.000000000000000000e+00
8.801760352070409863e+04,-6.798635567519820610e-05,2.494685514547161434e-02,-2.015661344116403617e-02,0.000000000000000000e+00,2.068437661482696449e-02,6.520494591863784661e-02,0.000000000000000000e+00,-3.405320749101935352e-06,2.086995968482454163e-06,0.000000000000000000e+00,6.413894968728753865e-01,9.618870164090969066e-01,0.000000000000000000e+00,-7.075935310646882526e-01,2.245110179696293562e-01,0.000000000000000000e+00,-7.749873495260464372e-05,-1.266525950899731955e-04,0.000000000000000000e+00
9.001800360072011244e+04,-6.798610830816894789e-05,2.630206398285812180e-02,-1.796038126465951401e-02,0.000000000000000000e+00,1.910371504778648338e-02,6.568554314284073825e-02,0.000000000000000000e+00,-3.568375821179693662e-06,1.798075655506782015e-06,0.000000000000000000e+00,5.755164049394413395e-01,1.010865311149828472e+00,0.000000000000000000e+00,-7.128077872893968658e-01,2.073594044522360236e-01,0.000000000000000000e+00,-6.890757793143744380e-05,-1.328697707868758721e-04,0.000000000000000000e+00
9.201840368073611171e+04,-6.798587524521485306e-05,2.750538393785778232e-02,-1.566048217546928828e-02,0.000000000000000000e+00,1.751191103736979976e-02,6.612783236492693340e-02,0.000000000000000000e+00,-3.711628713752136074e-06,1.496012401246977167e-06,0.000000000000000000e+00,5.049698702091091063e-01,1.054931689763779490e+00,0.000000000000000000e+00,-7.176062638127076454e-01,1.900869912520402050e-01,0.000000000000000000e+00,-5.971328431623125266e-05,-1.384485090954172169e-04,0.000000000000000000e+00
9.401880376075211097e+04,-6.798566012244847796e-05,2.854687575062010360e-02,-1.326848827158112754e-02,0.000000000000000000e+00,1.590989307842251288e-02,6.653155594049148247e-02,0.000000000000000000e+00,-3.833797062869595544e-06,1.182310096668062173e-06,0.000000000000000000e+00,4.301827898991155696e-01,1.093518050550340792e+00,0.000000000000000000e+00,-7.219861634969239050e-01,1.727038552926089543e-01,0.000000000000000000e+00,-4.997205723454520309e-05,-1.433151647733318934e-04,0.000000000000000000e+00
9.601920384076811024e+04,-6.798546645205618679e-05,2.941766308011890471e-02,-1.079718858043852807e-02,0.000000000000000000e+00,1.429859561960988498e-02,6.689647872412041174e-02,0.000000000000000000e+00,-3.933736496119452358e-06,8.586303806459808977e-07,0.000000000000000000e+00,3.516766403937021113e-01,1.126102281376462066e+00,0.000000000000000000e+00,-7.259449333000017601e-01,1.552201374978706139e-01,0.000000000000000000e+00,-3.975159344166737482e-05,-1.474020615214328414e-04,0.000000000000000000e+00
9.801960392078412406e+04,-6.798529747900074974e-05,3.011012372928037473e-02,-8.260467875489408904e-03,0.000000000000000000e+00,1.267895851852432650e-02,6.722238820517335844e-02,0.000000000000000000e+00,-4.010465444978978216e-06,5.267769119470117143e-07,0.000000000000000000e+00,2.700554000328597160e-01,1.152225088039585232e+00,0.000000000000000000e+00,-7.294802657302390525e-01,1.376460368071245333e-01,0.000000000000000000e+00,-2.913029462183262436e-05,-1.506496758826429444e-04,0.000000000000000000e+00
1.000200040008001088e+05,-6.798515603809624245e-05,3.061806307264495347e-02,-5.673148904499802567e-03,0.000000000000000000e+00,1.105192649371979606e-02,6.750909463020723922e-02,0.000000000000000000e+00,-4.063187647427616210e-06,1.886748929756355168e-07,0.000000000000000000e+00,1.859956425043863271e-01,1.171505845918569433e+00,0.000000000000000000e+00,-7.325901001530673584e-01,1.199918041556199133e-01,0.000000000000000000e+00,-1.819598172004053445e-05,-1.530086943852312497e-04,0.000000000000000000e+00
1.020204040808161226e+05,-6.798504442228897463e-05,3.093686132028319880e-02,-3.050801326755153437e-03,0.000000000000000000e+00,9.418448574003229767e-03,6.775643111196882895e-02,0.000000000000000000e+00,-4.091311255064146618e-06,-1.536537268153012064e-07,0.000000000000000000e+00,1.002330017864358908e-01,1.183656466223255155e+00,0.000000000000000000e+00,-7.352726239491208515e-01,1.022677364247356196e-01,0.000000000000000000e+00,-7.044138382958920631e-06,-1.544418130248226034e-04,0.000000000000000000e+00
1.040208041608321219e+05,-6.798496427298031657e-05,3.106358703909136224e-02,-4.095228621512429215e-04,0.000000000000000000e+00,7.779477545314738597e-03,6.796425372489305061e-02,0.000000000000000000e+00,-4.094463561161944009e-06,-4.981186536842346445e-07,0.000000000000000000e+00,1.354551489887757462e-02,1.188492323844236642e+00,0.000000000000000000e+00,-7.375262735229495270e-01,8.448417036562974602e-02,0.000000000000000000e+00,4.224250790001408561e-06,-1.549251554071914676e-04,0.000000000000000000e+00
1.060212042408481357e+05,-6.798491650189684087e-05,3.099707080416127386e-02,2.234299878473979244e-03,0.000000000000000000e+00,6.135969395529480494e-03,6.813244158705181186e-02,0.000000000000000000e+00,-4.072500554476960517e-06,-8.425922891740719094e-07,0.000000000000000000e+00,-7.326536760443985719e-02,1.185939452866685340e+00,0.000000000000000000e+00,-7.393497351619628954e-01,6.665147650000655122e-02,0.000000000000000000e+00,1.550516466980398828e-05,-1.544492065165975492e-04,0.000000000000000000e+00
1.080216043208641204e+05,-6.798490125142622254e-05,3.073793487681182601e-02,4.864241907361203585e-03,0.000000000000000000e+00,4.488882757514777930e-03,6.826089692850652313e-02,0.000000000000000000e+00,-4.025510766279331268e-06,-1.184942241819994700e-06,0.000000000000000000e+00,-1.593950902010948245e-01,1.176037467521713120e+00,0.000000000000000000e+00,-7.407419457454300638e-01,4.878005300138384820e-02,0.000000000000000000e+00,2.669418120406356321e-05,-1.530191917407385817e-04,0.000000000000000000e+00
1.100220044008801342e+05,-6.798491789680273306e-05,3.028857722920416662e-02,7.464091880068165000e-03,0.000000000000000000e+00,2.839178350776132027e-03,6.834954514602427367e-02,0.000000000000000000e+00,-3.953813192574526087e-06,-1.523064034220231163e-06,0.000000000000000000e+00,-2.440564765573701445e-01,1.158937984335205451e+00,0.000000000000000000e+00,-7.417020933036359009e-01,3.088031955995895403e-02,0.000000000000000000e+00,3.768913581003066577e-05,-1.506548720509663891e-04,0.000000000000000000e+00
